0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,label
-80.0,-2.2236156,-17.218327,-2.6774406,-13.746686,-10.214355,-80.0,-12.993593,-16.110888,-26.518566,-80.0,-12.538112,-80.0,-80.0,-80.0,-22.75448,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-21.433584,-80.0,-80.0,-80.0,-17.97379,-14.582231,-80.0,-15.432509,-17.91529,-20.638132,-16.681429,-14.731117,-80.0,-80.0,-80.0,-80.0,-15.963608,-14.15192,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-22.054781,-80.0,-23.414602,-80.0,-14.393396,-80.0,-80.0,-80.0,-25.808626,-80.0,-80.0,-18.809586,-17.499563,-80.0,-80.0,-17.388634,-80.0,4
-80.0,-2.7182064,-22.039936,-9.458145,-7.494648,-29.322586,-10.53543,-80.0,-19.835663,-13.545317,-14.499541,-22.561563,-80.0,-13.197482,-80.0,-14.617977,-17.547308,-34.54194,-80.0,-12.495164,-80.0,-80.0,-80.0,-25.515276,-16.666279,-9.020064,-14.733353,-11.507356,-80.0,-21.162725,-80.0,-80.0,-14.177602,-11.827415,-18.932447,-80.0,-15.0658455,-80.0,-80.0,-14.543299,-16.972773,-80.0,-20.424444,-14.385706,-17.649235,-80.0,-80.0,-14.56493,-80.0,-80.0,-80.0,-80.0,-80.0,-13.994671,-15.784056,-80.0,-22.223967,-13.53528,-16.736805,-17.092815,-14.290482,-80.0,-80.0,-14.7846575,4
-80.0,-1.2501698,-12.114941,-6.0926685,-8.137049,-6.6566467,-10.84145,-8.269891,-12.79722,-14.319583,-80.0,-17.438894,-17.619694,-12.991664,-19.112774,-80.0,-80.0,-80.0,-23.04675,-12.2939205,-16.012642,-14.488888,-80.0,-20.322083,-80.0,-80.0,-80.0,-16.103466,-80.0,-12.723404,-13.180012,-80.0,-80.0,-80.0,-20.679243,-14.73119,-15.0424385,-13.720412,-80.0,-80.0,-80.0,-80.0,-80.0,-16.651752,-15.760036,-80.0,-80.0,-80.0,-80.0,-80.0,-13.362142,-13.009712,-80.0,-80.0,-80.0,-80.0,-17.579327,-80.0,-80.0,-19.129732,-80.0,-17.054193,-80.0,-80.0,4
-80.0,-2.8131924,-8.301172,-9.545709,-13.755257,-13.452105,-13.373129,-17.640608,-80.0,-80.0,-18.117777,-11.308112,-12.87824,-10.378591,-13.172527,-80.0,-80.0,-27.197723,-80.0,-12.787231,-18.175415,-13.136188,-13.659577,-14.174425,-80.0,-80.0,-18.598095,-12.400176,-13.557563,-14.9419365,-80.0,-13.576048,-80.0,-80.0,-80.0,-80.0,-16.418924,-13.963548,-80.0,-18.204117,-20.237318,-12.200742,-16.602732,-21.993923,-80.0,-18.586159,-31.26188,-17.55738,-20.952091,-19.247395,-80.0,-19.632824,-80.0,-80.0,-80.0,-20.84905,-80.0,-80.0,-18.068539,-14.938663,-80.0,-23.250996,-80.0,-80.0,4
-80.0,-3.198412,-80.0,-7.2339096,-80.0,-18.197384,-80.0,-17.722935,-80.0,-80.0,-80.0,-23.122509,-80.0,-16.226875,-80.0,-80.0,-80.0,-22.391388,-80.0,-29.880451,-80.0,-80.0,-33.632378,-80.0,-9.804047,-11.51992,-80.0,-8.142254,-22.132914,-10.965578,-80.0,-80.0,-22.611393,-13.133752,-80.0,-80.0,-30.246986,-14.488361,-80.0,-80.0,-80.0,-80.0,-80.0,-19.48175,-80.0,-80.0,-80.0,-80.0,-80.0,-21.117151,-14.445794,-13.92944,-16.177824,-18.304478,-23.591558,-18.92402,-19.448002,-80.0,-17.919376,-16.83749,-18.459078,-80.0,-80.0,-80.0,4
-80.0,-6.9841604,-11.944627,-6.3697844,-10.54766,-80.0,-10.001296,-10.661881,-12.497918,-16.624,-80.0,-17.652506,-19.361866,-80.0,-80.0,-12.417903,-15.022387,-19.185116,-13.527671,-10.784396,-15.433104,-13.498002,-80.0,-28.051275,-15.92881,-18.647863,-80.0,-14.144146,-17.659243,-80.0,-20.220003,-80.0,-80.0,-20.65775,-80.0,-21.31305,-80.0,-80.0,-80.0,-80.0,-80.0,-37.90036,-19.087513,-14.85208,-19.675861,-21.21511,-25.486898,-17.258434,-21.027985,-80.0,-80.0,-80.0,-80.0,-19.984682,-17.24109,-80.0,-80.0,-80.0,-80.0,-80.0,-18.54295,-80.0,-80.0,-24.266703,4
-80.0,-0.54738045,-80.0,-8.662342,-80.0,-12.616053,-8.532219,-14.115204,-80.0,-15.427721,-80.0,-11.05414,-80.0,-13.40635,-13.936985,-80.0,-12.25825,-10.743304,-80.0,-11.665453,-80.0,-13.2720375,-14.092601,-12.054388,-12.1135645,-10.490686,-80.0,-21.067327,-80.0,-80.0,-17.314878,-11.834651,-10.801777,-11.304106,-13.83605,-80.0,-80.0,-18.22992,-16.204863,-80.0,-80.0,-80.0,-80.0,-21.674482,-27.146118,-14.577446,-80.0,-80.0,-15.720145,-16.013393,-80.0,-80.0,-25.615253,-14.447817,-27.79431,-80.0,-80.0,-23.823282,-80.0,-80.0,-80.0,-80.0,-80.0,-20.208591,4
-80.0,-3.4350662,-80.0,-80.0,-17.486519,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-9.81621,-22.217966,-80.0,-80.0,-80.0,-80.0,-14.854357,-9.419243,-21.779333,-12.712916,-16.35579,-80.0,-80.0,-16.77122,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-11.668977,-8.143868,-9.635819,-11.62218,-80.0,-80.0,-80.0,-80.0,-17.218117,-15.013848,-80.0,-80.0,-80.0,-13.884343,-14.166051,-80.0,-80.0,-20.183258,-18.8773,-80.0,-80.0,-80.0,-18.109709,-13.603176,-17.445305,-40.342278,-80.0,-80.0,-18.314266,-80.0,-80.0,-12.450206,4
-4.2162533,-7.755357,-8.098019,-4.835474,-10.349165,-11.126104,-80.0,-80.0,-80.0,-15.513093,-80.0,-20.932693,-80.0,-20.621227,-80.0,-80.0,-80.0,-31.024263,-80.0,-48.20113,-80.0,-80.0,-80.0,-80.0,-80.0,-16.385593,-80.0,-80.0,-80.0,-23.95652,-22.58217,-11.306623,-15.336889,-12.167137,-80.0,-31.922665,-80.0,-19.478546,-15.166839,-14.212712,-80.0,-80.0,-80.0,-17.65504,-17.321144,-14.778451,-80.0,-15.955181,-80.0,-21.02138,-80.0,-80.0,-17.212177,-18.58687,-80.0,-20.882402,-80.0,-22.386284,-18.429827,-18.269215,-80.0,-18.136227,-80.0,-80.0,4
-80.0,-1.8928947,-9.160317,-6.9282093,-10.283974,-8.771953,-11.251777,-10.645503,-12.446666,-10.574984,-13.362795,-12.318373,-14.879532,-13.199444,-14.474722,-12.880684,-17.572569,-14.534461,-14.158665,-14.405948,-15.843913,-14.765908,-80.0,-17.409971,-18.081306,-16.548494,-16.305262,-16.52348,-80.0,-16.52092,-22.786669,-17.801157,-80.0,-33.187275,-80.0,-18.735752,-80.0,-19.654564,-23.286297,-19.293331,-80.0,-19.561293,-80.0,-80.0,-22.147224,-23.893837,-21.365025,-20.304623,-80.0,-80.0,-80.0,-20.282412,-21.46833,-80.0,-80.0,-80.0,-80.0,-25.178164,-24.1798,-80.0,-80.0,-18.525517,-80.0,-80.0,4
-80.0,-2.8714733,-6.678334,-6.774355,-14.423191,-10.176856,-80.0,-9.870335,-14.601715,-80.0,-80.0,-17.586842,-80.0,-80.0,-10.364414,-80.0,-80.0,-14.181545,-80.0,-13.90562,-16.391537,-13.442009,-18.42336,-80.0,-80.0,-15.1158695,-80.0,-80.0,-80.0,-20.271534,-80.0,-80.0,-26.223108,-80.0,-80.0,-80.0,-19.49941,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-14.796157,-80.0,-18.505943,-17.120783,-80.0,-14.333016,-80.0,-80.0,-30.288446,-21.736391,-80.0,-80.0,-19.397087,-19.3305,-28.48185,-17.758131,-80.0,-80.0,-24.295124,-80.0,4
-80.0,-1.3467999,-80.0,-7.3543186,-80.0,-80.0,-80.0,-80.0,-80.0,-20.36277,-80.0,-80.0,-14.122814,-10.005066,-13.86171,-80.0,-18.0959,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-19.400095,-13.655413,-9.754559,-9.980213,-9.180004,-16.854494,-80.0,-20.602158,-11.307023,-12.639873,-19.77348,-80.0,-80.0,-18.093729,-22.397745,-15.036198,-15.629461,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-20.59106,-40.32511,-13.401137,-13.623793,-25.2583,-14.885964,-14.075216,-24.726227,-80.0,-13.3935585,-20.721064,-20.991497,-25.704529,4
-80.0,-3.2974415,-80.0,-2.5238686,-80.0,-10.286274,-80.0,-21.63062,-18.57618,-80.0,-80.0,-13.809399,-80.0,-80.0,-80.0,-17.506998,-80.0,-80.0,-80.0,-32.214767,-80.0,-80.0,-80.0,-80.0,-80.0,-13.58203,-15.333739,-16.077824,-80.0,-13.367596,-80.0,-21.561548,-23.660118,-15.1567335,-80.0,-80.0,-80.0,-80.0,-80.0,-24.96073,-80.0,-80.0,-80.0,-20.47663,-24.836138,-16.598684,-80.0,-80.0,-80.0,-12.650724,-80.0,-17.345,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-27.594597,-80.0,-80.0,-17.565945,-15.647114,4
-80.0,-80.0,-3.5600796,-9.783771,-8.246258,-6.590663,-11.010298,-9.466249,-25.705397,-10.277726,-80.0,-18.505241,-13.358693,-10.403713,-17.30215,-80.0,-80.0,-10.2014885,-16.051105,-11.901115,-80.0,-80.0,-80.0,-80.0,-13.852924,-80.0,-80.0,-26.738781,-80.0,-10.611287,-80.0,-80.0,-80.0,-22.151516,-13.779407,-13.279133,-17.633265,-20.403763,-80.0,-21.112625,-80.0,-19.697762,-80.0,-18.797356,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-14.203425,-17.093765,-23.640251,-80.0,-26.799889,-80.0,-80.0,-80.0,-18.217403,-19.16753,-80.0,-80.0,-80.0,4
-80.0,-0.64497185,-80.0,-10.938681,-7.376876,-8.134726,-13.382798,-13.249186,-80.0,-8.891872,-10.508804,-80.0,-9.909647,-9.2902,-80.0,-10.7660475,-80.0,-80.0,-80.0,-15.291889,-80.0,-80.0,-19.946705,-14.988097,-19.361973,-13.148787,-80.0,-80.0,-80.0,-80.0,-80.0,-18.071281,-80.0,-80.0,-80.0,-17.355576,-80.0,-15.060709,-80.0,-80.0,-80.0,-12.667785,-30.969276,-80.0,-80.0,-80.0,-80.0,-26.102259,-15.438156,-12.43205,-80.0,-80.0,-80.0,-16.988731,-80.0,-19.987383,-80.0,-80.0,-23.152788,-80.0,-80.0,-80.0,-21.923994,-20.10091,4
-80.0,-4.6599216,-4.7630577,-7.541852,-11.820712,-7.8726664,-13.964476,-10.365818,-15.3757715,-13.299488,-22.52367,-11.993009,-80.0,-15.11796,-15.70382,-19.193163,-22.249907,-16.699062,-80.0,-14.830387,-80.0,-23.043053,-29.489275,-17.60384,-80.0,-80.0,-80.0,-16.384827,-31.615093,-80.0,-80.0,-21.568687,-80.0,-21.009514,-80.0,-21.393291,-80.0,-80.0,-80.0,-23.205818,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-14.738985,-80.0,-80.0,-80.0,-19.671238,-80.0,-17.854446,-80.0,-20.001133,-17.002453,-80.0,-80.0,-20.762423,-80.0,-20.475962,-80.0,-80.0,4
-80.0,-3.2177029,-80.0,-9.343034,-8.519339,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-11.893616,-80.0,-16.24462,-80.0,-80.0,-80.0,-8.840781,-80.0,-80.0,-16.383856,-80.0,-80.0,-17.03386,-80.0,-80.0,-80.0,-80.0,-14.221027,-10.971467,-12.625084,-11.0193405,-9.44604,-16.778486,-16.784367,-80.0,-80.0,-27.64786,-21.460484,-80.0,-80.0,-80.0,-80.0,-80.0,-13.942088,-13.192578,-80.0,-23.068243,-80.0,-15.333471,-80.0,-80.0,-16.895876,-30.679657,-80.0,-80.0,-80.0,-28.364372,-80.0,-80.0,-15.120979,-14.932049,-13.9522705,-15.557629,4
-80.0,-2.5908508,-80.0,-8.52498,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-14.293046,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-15.250034,-13.532064,-11.698821,-13.116118,-13.15912,-80.0,-80.0,-80.0,-29.11252,-80.0,-80.0,-80.0,-80.0,-19.784973,-14.190624,-80.0,-80.0,-80.0,-80.0,-17.252491,-80.0,-80.0,-80.0,-13.881264,-15.668415,-80.0,-13.564245,-13.349371,-80.0,-80.0,-80.0,-12.251514,-14.5450535,-80.0,-28.592579,-17.40896,-80.0,-16.50051,-16.739819,-20.155586,-80.0,-80.0,-24.58406,-80.0,4
-80.0,-3.824974,-80.0,-8.076407,-80.0,-80.0,-80.0,-10.851837,-80.0,-14.194763,-80.0,-80.0,-11.746501,-80.0,-80.0,-18.992477,-80.0,-80.0,-80.0,-7.2615385,-9.8895645,-12.584946,-80.0,-16.864414,-10.627408,-12.998132,-13.472838,-12.595906,-80.0,-80.0,-80.0,-21.136091,-80.0,-80.0,-80.0,-14.5676985,-80.0,-80.0,-20.135084,-14.303274,-20.638288,-80.0,-80.0,-24.767078,-80.0,-80.0,-80.0,-14.280123,-80.0,-15.037247,-9.959278,-11.909595,-80.0,-12.321835,-27.696075,-80.0,-80.0,-12.485042,-80.0,-80.0,-18.579752,-80.0,-80.0,-15.572684,4
-80.0,-1.575222,-11.914677,-6.2822857,-80.0,-8.894617,-18.967142,-10.853303,-12.393784,-20.504164,-11.545545,-13.238413,-16.9512,-10.689732,-80.0,-12.130548,-13.229996,-21.8869,-21.005056,-80.0,-21.484276,-16.90469,-20.030376,-17.166344,-80.0,-15.228435,-80.0,-80.0,-80.0,-29.709274,-80.0,-80.0,-80.0,-37.708748,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-17.838877,-14.547054,-80.0,-80.0,-80.0,-22.603941,-80.0,-80.0,-80.0,-80.0,-21.77955,-18.269482,-80.0,-28.848148,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-20.413733,-21.867058,-80.0,4
-80.0,-1.6420078,-80.0,-6.6002617,-10.475861,-80.0,-80.0,-80.0,-80.0,-11.352341,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-15.533295,-15.221569,-19.445557,-80.0,-12.84515,-21.576658,-22.42722,-12.052736,-12.181536,-14.877254,-15.925519,-20.932016,-16.31565,-80.0,-80.0,-17.832783,-80.0,-80.0,-16.450506,-80.0,-80.0,-80.0,-15.1974,-15.175449,-12.4068365,-80.0,-15.054788,-16.252993,-80.0,-80.0,-80.0,-19.32418,-80.0,-80.0,-22.041899,-16.01209,-15.793041,-80.0,-80.0,-80.0,-80.0,-17.62279,-15.3684,-22.902538,-80.0,-21.868122,-80.0,4
-80.0,-0.07175827,-8.670672,-8.977642,-16.230936,-8.924976,-11.183538,-11.853736,-80.0,-19.500801,-12.634,-9.982678,-12.1722765,-11.895491,-80.0,-25.384975,-80.0,-22.84401,-30.441633,-20.783825,-80.0,-25.282698,-21.16395,-27.37285,-80.0,-19.847935,-25.676851,-12.503647,-15.890093,-80.0,-80.0,-16.344643,-80.0,-80.0,-80.0,-80.0,-24.92697,-15.849415,-80.0,-16.882477,-80.0,-28.732025,-80.0,-80.0,-80.0,-25.090069,-80.0,-25.155584,-80.0,-19.699068,-24.630253,-19.860394,-80.0,-80.0,-29.243605,-80.0,-80.0,-25.513372,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,4
-80.0,-3.6598053,-80.0,-6.525198,-9.153196,-80.0,-15.43375,-14.242085,-80.0,-80.0,-80.0,-9.222547,-80.0,-13.056063,-80.0,-80.0,-80.0,-12.795986,-80.0,-18.279984,-80.0,-80.0,-80.0,-80.0,-16.490608,-14.565895,-80.0,-11.396629,-80.0,-12.240825,-16.546719,-14.1495695,-13.601816,-9.485799,-80.0,-80.0,-36.371967,-22.024252,-17.230156,-80.0,-80.0,-15.285111,-80.0,-80.0,-80.0,-80.0,-13.794533,-17.157986,-80.0,-80.0,-80.0,-13.15089,-16.088726,-80.0,-80.0,-80.0,-80.0,-16.360819,-23.65007,-17.89789,-21.450323,-17.562407,-19.5178,-15.608578,4
-80.0,-6.6853456,-8.37081,-6.2297993,-8.260353,-9.6637945,-80.0,-7.189457,-80.0,-13.480133,-80.0,-11.088131,-80.0,-14.015747,-13.790059,-13.665182,-80.0,-14.258675,-15.814972,-80.0,-24.997702,-18.427563,-80.0,-80.0,-17.175478,-12.813434,-14.322519,-15.60936,-12.668448,-80.0,-17.789394,-23.929152,-80.0,-16.322859,-13.9778385,-80.0,-80.0,-19.22928,-80.0,-80.0,-80.0,-80.0,-18.657082,-80.0,-37.574116,-80.0,-80.0,-16.123503,-16.257046,-80.0,-80.0,-17.371044,-18.13743,-80.0,-80.0,-17.73392,-17.675829,-80.0,-16.98388,-17.238,-80.0,-80.0,-17.641132,-80.0,4
-80.0,-1.8687649,-80.0,-5.6239605,-5.6767864,-80.0,-80.0,-8.588629,-80.0,-6.9112406,-80.0,-30.357283,-13.511823,-80.0,-80.0,-80.0,-11.100026,-8.78056,-9.323906,-13.847518,-13.419548,-28.038197,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-14.597315,-80.0,-80.0,-80.0,-14.331008,-15.11284,-10.01264,-80.0,-11.60001,-12.011229,-80.0,-80.0,-18.200613,-15.052967,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-19.4342,-80.0,-80.0,-80.0,-20.220104,-80.0,-80.0,-28.991852,-80.0,-80.0,-17.123638,-80.0,-21.131117,-17.877974,-80.0,4
-80.0,-2.5287914,-17.117153,-6.0099773,-18.208233,-12.80766,-16.06124,-22.310543,-80.0,-16.941257,-80.0,-12.734786,-25.106646,-12.773997,-9.527955,-26.487293,-25.07954,-13.387137,-29.498323,-80.0,-80.0,-80.0,-80.0,-12.707333,-80.0,-80.0,-80.0,-18.896584,-80.0,-80.0,-80.0,-19.129408,-17.032118,-14.430253,-16.71327,-13.39408,-80.0,-20.197939,-80.0,-80.0,-80.0,-19.019482,-80.0,-80.0,-80.0,-24.55314,-16.204557,-20.979801,-80.0,-16.004871,-80.0,-80.0,-80.0,-80.0,-80.0,-18.190401,-80.0,-16.641636,-80.0,-80.0,-27.810741,-80.0,-80.0,-21.253614,4
-80.0,-2.9537582,-80.0,-9.474739,-11.62006,-15.4700165,-80.0,-8.767257,-13.296991,-10.698533,-80.0,-28.602451,-12.654776,-11.667926,-12.211778,-11.714642,-16.625938,-15.862358,-15.240978,-80.0,-80.0,-80.0,-80.0,-13.826211,-19.82341,-80.0,-80.0,-18.885214,-16.819546,-12.158757,-12.565518,-14.220805,-80.0,-80.0,-19.46406,-17.203253,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-15.619923,-23.59922,-80.0,-16.933811,-80.0,-80.0,-16.480871,-15.284373,-80.0,-80.0,-17.769684,-80.0,-20.56123,-20.98662,-80.0,-19.92351,-24.513191,-80.0,-80.0,-19.824316,-16.621387,-15.875694,4
-80.0,-3.0456638,-24.99111,-3.0954342,-80.0,-9.320376,-80.0,-80.0,-80.0,-80.0,-80.0,-13.438406,-80.0,-80.0,-80.0,-17.050865,-80.0,-80.0,-80.0,-19.14067,-80.0,-80.0,-15.176504,-80.0,-80.0,-80.0,-80.0,-14.836573,-17.715395,-13.129846,-80.0,-19.466211,-13.846081,-11.151933,-80.0,-31.068356,-80.0,-80.0,-18.057396,-14.905027,-80.0,-80.0,-80.0,-18.451424,-16.356216,-18.673138,-80.0,-18.25151,-80.0,-17.53809,-80.0,-19.189579,-21.507385,-80.0,-80.0,-21.029812,-17.523594,-15.662073,-80.0,-16.662348,-20.277634,-80.0,-18.98333,-80.0,4
-80.0,-1.8623848,-20.866156,-10.6619625,-80.0,-21.45471,-80.0,-10.299229,-6.7853127,-7.0812016,-14.51884,-11.206058,-80.0,-11.949796,-80.0,-80.0,-17.206505,-12.201914,-16.612387,-11.119707,-16.860275,-14.460686,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-15.165946,-10.360431,-12.95465,-11.126177,-80.0,-80.0,-80.0,-23.416523,-14.858297,-11.381768,-80.0,-80.0,-80.0,-18.073187,-13.232159,-80.0,-80.0,-80.0,-15.113539,-14.390484,-80.0,-80.0,-80.0,-14.367214,-80.0,-80.0,-80.0,-14.82215,-80.0,-80.0,-80.0,-12.9765415,-14.27562,-25.002998,-80.0,-17.134007,4
-80.0,-2.3677502,-80.0,-4.9118156,-6.4234495,-80.0,-24.0671,-10.508555,-80.0,-9.994754,-80.0,-9.412885,-80.0,-15.160795,-80.0,-80.0,-12.700053,-21.923561,-80.0,-11.970668,-26.725506,-80.0,-80.0,-12.154737,-80.0,-13.836965,-18.360924,-17.226805,-80.0,-20.583946,-80.0,-16.541885,-80.0,-17.223873,-14.662806,-12.65283,-15.138767,-80.0,-20.91173,-80.0,-80.0,-35.796165,-80.0,-80.0,-80.0,-19.824783,-13.593419,-19.097939,-80.0,-18.630026,-80.0,-80.0,-20.371706,-12.98776,-13.395422,-13.446247,-80.0,-15.538553,-14.760403,-18.721386,-17.829472,-14.091152,-80.0,-80.0,4
-80.0,-1.6603699,-9.336195,-7.688817,-10.658441,-9.146789,-11.65431,-10.810568,-14.768991,-11.549837,-13.923379,-12.633421,-15.849293,-14.61973,-15.347578,-13.994485,-16.684391,-16.397,-17.888151,-17.12521,-19.814754,-17.299212,-22.791105,-16.201977,-20.088856,-19.070484,-26.557745,-18.848087,-80.0,-17.52782,-21.18417,-15.957512,-21.607529,-17.83728,-80.0,-20.77952,-80.0,-19.984138,-23.06848,-24.079464,-80.0,-16.880962,-28.750944,-23.89276,-80.0,-27.074392,-80.0,-21.388191,-80.0,-24.1834,-80.0,-22.426731,-22.244238,-20.623535,-80.0,-80.0,-80.0,-19.5472,-20.549442,-28.736856,-80.0,-25.245699,-33.539238,-23.178175,4
-80.0,-3.059641,-10.065044,-15.87784,-10.814027,-8.272835,-11.303444,-17.678963,-17.278908,-15.842514,-15.459741,-17.371445,-16.373386,-14.297811,-16.827028,-80.0,-25.02185,-17.183958,-13.862727,-16.50632,-80.0,-80.0,-80.0,-17.64194,-13.528839,-18.14826,-19.808205,-17.431002,-20.129314,-17.394053,-23.58194,-80.0,-18.683117,-15.702549,-23.698772,-18.287535,-80.0,-80.0,-80.0,-80.0,-21.700521,-26.507412,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-21.423124,-30.85281,-80.0,-80.0,-17.221064,-16.509724,-80.0,-18.318937,-16.024858,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,4
-80.0,-2.317131,-80.0,-5.413948,-10.1576,-80.0,-80.0,-10.550694,-80.0,-80.0,-80.0,-12.226589,-80.0,-80.0,-80.0,-10.402768,-80.0,-15.987782,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-11.4786625,-13.242468,-23.894964,-20.721132,-80.0,-80.0,-80.0,-13.310061,-9.674195,-12.429928,-24.931885,-16.333355,-80.0,-80.0,-80.0,-80.0,-18.269491,-20.405285,-80.0,-80.0,-80.0,-16.517483,-20.858927,-80.0,-29.799564,-24.931175,-13.478839,-14.0757265,-31.450016,-80.0,-14.395372,-80.0,-80.0,-80.0,-20.794458,-80.0,-80.0,-80.0,-80.0,4
-80.0,-2.2223034,-80.0,-80.0,-10.5350065,-8.776375,-5.935478,-8.817115,-80.0,-19.435116,-14.340093,-80.0,-80.0,-9.443827,-14.048715,-80.0,-13.667227,-23.115093,-80.0,-80.0,-80.0,-80.0,-80.0,-21.894232,-12.29265,-10.993591,-13.038511,-80.0,-80.0,-80.0,-24.401657,-20.5809,-80.0,-80.0,-80.0,-15.811434,-11.445171,-17.296581,-80.0,-80.0,-80.0,-18.214968,-80.0,-80.0,-80.0,-17.282547,-21.837816,-80.0,-16.803879,-16.11508,-80.0,-80.0,-22.27822,-80.0,-80.0,-80.0,-14.402888,-15.755197,-23.590729,-80.0,-26.133686,-20.344786,-80.0,-80.0,4
-80.0,-0.954895,-17.089964,-6.5308723,-9.004415,-9.484058,-14.758337,-13.595055,-15.632026,-12.33118,-80.0,-14.301987,-24.332207,-18.363533,-24.643307,-13.556559,-17.056084,-80.0,-80.0,-21.358208,-80.0,-80.0,-80.0,-18.255253,-19.99943,-14.941406,-20.193193,-26.676924,-80.0,-80.0,-80.0,-15.7311325,-27.837055,-16.374767,-15.806255,-14.602741,-15.104513,-17.076797,-21.348757,-13.671558,-37.32331,-26.795975,-17.536459,-80.0,-80.0,-17.37611,-80.0,-80.0,-19.313787,-80.0,-80.0,-18.12661,-16.336498,-17.986961,-18.797554,-26.516571,-25.69078,-20.110222,-18.021212,-17.862408,-80.0,-80.0,-80.0,-80.0,4
-80.0,-5.525917,-80.0,-8.010996,-12.087619,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-13.444841,-80.0,-80.0,-80.0,-80.0,-80.0,-30.650806,-80.0,-11.561722,-10.383342,-9.0165825,-12.86199,-11.570604,-80.0,-80.0,-80.0,-14.268442,-80.0,-24.745462,-80.0,-80.0,-14.395765,-13.61823,-80.0,-80.0,-80.0,-12.94315,-21.726677,-80.0,-80.0,-21.281954,-31.342566,-80.0,-13.641583,-17.907316,-80.0,-80.0,-17.337692,-15.92783,-80.0,-80.0,-14.282938,-18.74166,-80.0,-17.954426,-18.418007,-80.0,-80.0,-16.121004,4
-80.0,-80.0,-5.5925846,-80.0,-7.13739,-80.0,-15.097384,-16.521948,-80.0,-80.0,-80.0,-14.519337,-80.0,-21.08868,-80.0,-15.073765,-80.0,-19.901882,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-26.470684,-80.0,-18.006578,-25.348763,-16.951878,-15.043061,-13.755716,-13.7825,-12.5324545,-12.9716215,-12.465473,-14.261393,-16.30132,-16.498718,-26.189484,-17.326061,-80.0,-20.350674,-16.912348,-80.0,-15.789494,-31.385025,-13.604143,-26.368017,-16.662949,-17.726192,-18.53467,-80.0,-20.38883,-80.0,-20.650404,-80.0,-20.863468,-80.0,-80.0,-80.0,-24.73211,-80.0,-80.0,4
-80.0,-1.5244064,-80.0,-12.713428,-80.0,-10.219958,-10.824035,-10.54786,-11.527826,-9.458655,-12.816203,-12.793316,-80.0,-80.0,-11.261752,-13.63957,-80.0,-14.969524,-20.289658,-14.107529,-12.623908,-18.655163,-80.0,-40.090725,-17.15438,-20.729029,-18.342567,-11.534928,-10.005073,-8.750343,-13.487749,-80.0,-80.0,-80.0,-80.0,-11.798482,-80.0,-80.0,-80.0,-19.880377,-15.3899975,-15.1125555,-25.421736,-80.0,-14.127496,-12.104124,-80.0,-80.0,-80.0,-20.084925,-80.0,-80.0,-23.396324,-19.532204,-80.0,-80.0,-30.736763,-15.272102,-80.0,-80.0,-80.0,-18.589695,-80.0,-80.0,4
